발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2022,2022-03-29 14:00,주,화,1,0,0,0,0,경북,울진군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,화물차,없음,1170729,1897805,129.4203134,37.06330735
2022,2022-03-29 20:00,야,화,1,0,0,0,0,전남,신안군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,893410,1651657,126.3340071,34.8539976
2022,2022-03-29 23:00,야,화,1,0,0,0,0,울산,중구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1166630,1731033,129.3385904,35.56130775
2022,2022-03-30 7:00,주,수,1,0,0,0,0,전북,임실군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,화물차,없음,981497,1736212,127.2956734,35.62185352
2022,2022-03-30 11:00,주,수,1,0,0,0,0,경북,경주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,화물차,1175656,1742720,129.4406764,35.66506373
2022,2022-03-30 12:00,주,수,1,0,0,0,0,서울,서초구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,자전거,화물차,956602,1945447,127.0089712,37.50727809
2022,2022-03-30 12:00,주,수,1,0,0,0,0,충남,보령시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,915418,1818633,126.557223,36.361411
2022,2022-03-30 14:00,주,수,1,1,1,0,0,부산,서구,차대사람,기타,기타,기타,단일로,지하차도(도로)내,승용차,보행자,1138674,1677124,129.0211027,35.0796946
2022,2022-03-30 22:00,야,수,1,2,0,2,0,충남,당진시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,927949,1878156,126.6912966,36.8989775
2022,2022-03-31 2:00,야,목,1,2,1,1,0,경남,진주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1060912,1686636,128.1689238,35.17316057
2022,2022-03-31 7:00,주,목,1,10,7,3,0,경기,파주시,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,건설기계,승합차,928334,1972940,126.6864584,37.75329798
2022,2022-03-31 15:00,주,목,1,1,0,1,0,경기,평택시,차대차,기타,기타,중앙선 침범,교차로,교차로부근,승용차,이륜차,949491,1888070,126.9324093,36.98974266
2022,2022-03-31 19:00,야,목,1,0,0,0,0,전남,순천시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,978862,1674283,127.2681762,35.06339579
2022,2022-03-31 20:00,야,목,1,0,0,0,0,경기,평택시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,957479,1891097,127.0219999,37.01742362
2022,2022-03-31 21:00,야,목,1,0,0,0,0,경남,통영시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,1087140,1655156,128.4536217,34.8873996
2022,2022-03-31 23:00,야,목,1,0,0,0,0,인천,강화군,차량단독,공작물충돌,공작물충돌,기타,단일로,지하차도(도로)내,승용차,없음,908959,1973985,126.4664147,37.76099206
2022,2022-04-01 3:00,야,금,2,0,0,0,0,서울,성동구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,승용차,화물차,959683,1948856,127.0436431,37.53814435
2022,2022-04-01 14:00,주,금,2,1,1,0,0,강원,원주시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,승용차,승용차,1058284,1916694,128.1571831,37.24729969
2022,2022-04-01 19:00,야,금,1,0,0,0,0,서울,광진구,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,961330,1948262,127.0623167,37.53286099
2022,2022-04-01 20:00,야,금,1,0,0,0,0,경기,오산시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,962124,1904461,127.0735412,37.13808636
2022,2022-04-01 20:00,야,금,1,0,0,0,0,전북,군산시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,자전거,승용차,928386,1775493,126.7056886,35.97356485
2022,2022-04-01 22:00,야,금,1,2,2,0,0,강원,평창군,차대사람,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,보행자,1104496,1964967,128.6850159,37.67828874
2022,2022-04-02 5:00,야,토,1,0,0,0,0,서울,용산구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,956785,1947970,127.0108933,37.53002726
2022,2022-04-02 10:00,주,토,1,0,0,0,0,충남,당진시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,933164,1864532,126.7510237,36.77655606
2022,2022-04-02 11:00,주,토,1,1,0,1,0,충남,보령시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,918794,1828915,126.5937728,36.45438597
2022,2022-04-02 11:00,주,토,1,0,0,0,0,전남,순천시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,1002645,1660934,127.5289658,34.9432401
2022,2022-04-02 12:00,주,토,2,0,0,0,0,전남,광양시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,기타,기타,화물차,없음,1010886,1669077,127.6193206,35.01661417
2022,2022-04-02 12:00,주,토,1,0,0,0,0,경기,고양시,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,승용차,자전거,940261,1957489,126.8231091,37.61489873
2022,2022-04-02 23:00,야,토,1,0,0,0,0,경기,고양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,교량위,승용차,보행자,942041,1961786,126.8429357,37.65374098
2022,2022-04-03 9:00,주,일,1,1,0,1,0,울산,북구,차대차,추돌,추돌,기타,단일로,기타단일로,이륜차,승용차,1168921,1729485,129.3635344,35.54696935
2022,2022-04-03 10:00,주,일,1,0,0,0,0,경기,의정부시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,자전거,승용차,958936,1972441,127.0338614,37.75068645
2022,2022-04-03 19:00,야,일,1,0,0,0,0,전남,나주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,921246,1669976,126.6367413,35.02170912
2022,2022-04-03 23:00,야,일,1,2,1,1,0,충북,청주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,995246,1846594,127.4468352,36.61719289
2022,2022-04-04 5:00,야,월,1,0,0,0,0,경기,화성시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,938005,1899200,126.802427,37.08937787
2022,2022-04-04 5:00,야,월,1,0,0,0,0,전남,영암군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,922384,1634540,126.6524983,34.70228308
2022,2022-04-04 6:00,주,월,1,0,0,0,0,전남,목포시,차대차,측면충돌,측면충돌,기타,교차로,교차로부근,승용차,이륜차,899221,1646969,126.3981265,34.8123233
2022,2022-04-04 9:00,주,월,1,2,1,1,0,충북,단양군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,건설기계,1079812,1893326,128.3974076,37.03508559
2022,2022-04-04 11:00,주,월,1,0,0,0,0,경기,군포시,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,949119,1928220,126.9254959,37.35162335
2022,2022-04-04 14:00,주,월,1,0,0,0,0,충북,옥천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,승용차,없음,1015032,1809046,127.6673763,36.27858235
2022,2022-04-04 15:00,주,월,1,0,0,0,0,전남,여수시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,자전거,승용차,1026644,1625969,127.7906725,34.62759123
2022,2022-04-04 21:00,야,월,1,0,0,0,0,전북,군산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,927011,1773894,126.6905862,35.95904779
2022,2022-04-04 22:00,야,월,1,0,0,0,0,경북,군위군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1095957,1803568,128.5676954,36.22454851
2022,2022-04-05 5:00,야,화,1,0,0,0,0,전남,여수시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1016644,1638161,127.6818184,34.73774826
2022,2022-04-05 6:00,주,화,1,0,0,0,0,서울,동대문구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,961887,1953275,127.0683603,37.57806799
2022,2022-04-05 6:00,주,화,1,1,1,0,0,경북,포항시,차량단독,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,없음,1171921,1777408,129.4068962,35.97830295
2022,2022-04-05 7:00,주,화,1,0,0,0,0,경남,함안군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,1091706,1710545,128.5097311,35.38637585
2022,2022-04-05 8:00,주,화,1,0,0,0,0,전남,여수시,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,자전거,화물차,1010594,1648311,127.6158565,34.82935909
2022,2022-04-05 9:00,주,화,1,0,0,0,0,전남,장성군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,922767,1694143,126.6511537,35.23972245
2022,2022-04-05 10:00,주,화,1,0,0,0,0,경북,경주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,승용차,1145567,1762495,129.1119695,35.8481891
2022,2022-04-05 12:00,주,화,1,0,0,0,0,대전,중구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,989845,1813178,127.3868736,36.31589798
2022,2022-04-05 13:00,주,화,1,0,0,0,0,전남,보성군,차량단독,전도,전도,안전운전 의무 불이행,교차로,교차로내,기타,없음,981206,1647465,127.2944873,34.82161172
2022,2022-04-05 16:00,주,화,1,0,0,0,0,전남,곡성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,건설기계,979153,1681487,127.2711862,35.12836195
2022,2022-04-06 5:00,야,수,1,0,0,0,0,서울,강북구,차대사람,길가장자리구역통행중,길가장자리구역통행중,기타,단일로,기타단일로,화물차,보행자,958448,1960272,127.0290164,37.64098448
2022,2022-04-06 7:00,주,수,1,2,0,2,0,부산,남구,차대차,기타,기타,중앙선 침범,단일로,교량위,승용차,건설기계,1146227,1682747,129.1049162,35.12931155
2022,2022-04-06 8:00,주,수,1,0,0,0,0,대구,북구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,교량위,자전거,자전거,1097312,1768247,128.5784153,35.90602114
2022,2022-04-06 11:00,주,수,1,0,0,0,0,경기,의왕시,차대사람,횡단중,횡단중,기타,교차로,교차로횡단보도내,승용차,보행자,954368,1931105,126.9845829,37.3779003
2022,2022-04-06 14:00,주,수,1,0,0,0,0,경북,예천군,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1080983,1857971,128.4067975,36.71631362
2022,2022-04-06 16:00,주,수,1,0,0,0,0,경남,함양군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,없음,1022072,1723995,127.7434051,35.51162549
2022,2022-04-06 20:00,야,수,1,0,0,0,0,대전,서구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,990571,1817101,127.3949137,36.35127288
2022,2022-04-07 0:00,야,목,1,0,0,0,0,전남,여수시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1021038,1642180,127.7299184,34.77390941
2022,2022-04-07 1:00,야,목,1,0,0,0,0,서울,강남구,차대사람,기타,기타,기타,교차로,교차로내,이륜차,보행자,959356,1945637,127.04012,37.50911605
2022,2022-04-07 1:00,야,목,1,0,0,0,0,경기,이천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,995683,1920093,127.4513024,37.27975205
2022,2022-04-07 6:00,주,목,1,0,0,0,0,충남,공주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,956968,1826980,127.0198677,36.43941619
2022,2022-04-07 7:00,주,목,1,1,0,1,0,충북,충주시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,1038482,1885101,127.9322909,36.96354874
2022,2022-04-07 15:00,주,목,1,4,0,4,0,강원,횡성군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1047622,1947520,128.038954,37.52575421
2022,2022-04-07 17:00,주,목,1,1,1,0,0,대구,달서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,1089574,1762140,128.4919878,35.8517074
2022,2022-04-07 18:00,야,목,1,0,0,0,0,부산,중구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승합차,이륜차,1139066,1679083,129.02573,35.09729923
2022,2022-04-07 21:00,야,목,2,0,0,0,0,경북,경주시,차량단독,전도,전도,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1175593,1756862,129.4430745,35.79251079
2022,2022-04-07 21:00,야,목,1,7,4,3,0,세종,세종시,차대차,측면충돌,측면충돌,기타,교차로,교차로부근,승용차,승용차,980587,1832059,127.2832681,36.48597329
2022,2022-04-07 22:00,야,목,1,0,0,0,0,전남,목포시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로부근,이륜차,승용차,900218,1646273,126.4091082,34.80614632
2022,2022-04-08 3:00,야,금,1,0,0,0,0,전북,김제시,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,952976,1754724,126.9796436,35.78781224
2022,2022-04-08 3:00,야,금,1,1,0,1,0,경북,포항시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1149060,1787416,129.1553172,36.07225812
2022,2022-04-08 4:00,야,금,1,0,0,0,0,경기,남양주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,972401,1968514,127.1868561,37.71579711
2022,2022-04-08 8:00,주,금,1,1,0,1,0,경기,화성시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,942595,1894766,126.8544098,37.04970344
2022,2022-04-08 9:00,주,금,1,0,0,0,0,전남,신안군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,883757,1674612,126.2252338,35.0598851
2022,2022-04-08 10:00,주,금,1,0,0,0,0,전북,익산시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,951338,1787106,126.959535,36.079677
2022,2022-04-08 14:00,주,금,1,0,0,0,0,경남,의령군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,1076830,1720826,128.3469261,35.48032521
2022,2022-04-08 19:00,야,금,1,0,0,0,0,경북,김천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,1055488,1795702,128.1168802,36.15680618
2022,2022-04-08 20:00,야,금,1,0,0,0,0,경기,안양시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,950565,1931999,126.9415697,37.3857633
2022,2022-04-09 1:00,야,토,1,0,0,0,0,경기,부천시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,934514,1945771,126.7590424,37.50889509
2022,2022-04-09 7:00,주,토,1,0,0,0,0,경남,창원시(통합),차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1097263,1682377,128.5675715,35.13190097
2022,2022-04-09 8:00,주,토,1,0,0,0,0,대전,중구,차량단독,전복,전복,안전운전 의무 불이행,단일로,고가도로위,승용차,없음,991718,1816194,127.4077067,36.34310646
2022,2022-04-09 16:00,주,토,1,0,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,966828,1867823,127.1281144,36.8079999
2022,2022-04-09 19:00,야,토,1,0,0,0,0,전남,신안군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,880173,1672339,126.1862675,35.03897466
